time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.33,1.5854749999999998e-06,1.5222863639351949e-06,1.470202780105378e-06,1.4694477582700037e-06,1.5116676470116909e-06,1.5831552530528918e-06,1.6610955905477448e-06,1.7127318831122228e-06
0.335,1.633211e-06,1.5623965276113105e-06,1.4981033027704468e-06,1.4846898923994253e-06,1.5152411819473777e-06,1.5764483527039252e-06,1.64487103942017e-06,1.689257701152043e-06
0.34,1.681408e-06,1.6033611701324678e-06,1.5267127110998268e-06,1.5005304844882591e-06,1.5193677990806718e-06,1.5701467698002445e-06,1.6287118061038441e-06,1.6658311312009528e-06
0.34500000000000003,1.730492e-06,1.644866756647862e-06,1.5557285035106827e-06,1.5166746068689413e-06,1.5237552829657642e-06,1.5639372673332405e-06,1.6123354888973111e-06,1.6422103255616646e-06
0.35000000000000003,1.780637e-06,1.6868071335300036e-06,1.5850402887578631e-06,1.5330219899751331e-06,1.5283025989197911e-06,1.5576962868156769e-06,1.5956581778137728e-06,1.61834376772037e-06
0.355,1.8314230000000002e-06,1.7295114267619731e-06,1.6149622742060862e-06,1.5499012414772272e-06,1.5333339647270026e-06,1.5517261487660522e-06,1.579029059651427e-06,1.5946052598525783e-06
0.36,1.882689e-06,1.772994826118474e-06,1.6455083883674345e-06,1.5673390373754673e-06,1.5388688566567744e-06,1.5460268375642789e-06,1.5625001225798147e-06,1.571064369015187e-06
0.365,1.934815e-06,1.8170937560483382e-06,1.676524742272862e-06,1.5851903562287843e-06,1.5447518422714152e-06,1.540427459043643e-06,1.545955123147117e-06,1.547616392489465e-06
0.37,1.9879429999999998e-06,1.8616305830005173e-06,1.707834215181698e-06,1.6032866885537755e-06,1.550799845112032e-06,1.534735226059063e-06,1.5292560522643394e-06,1.5241300580397175e-06
0.375,2.0415830000000002e-06,1.9068988725134958e-06,1.7397230788650325e-06,1.6219241383192622e-06,1.5572907324348438e-06,1.529225582390347e-06,1.5127310335838058e-06,1.5009368030315148e-06
0.38,2.095494e-06,1.953068289640131e-06,1.7723753033828833e-06,1.6412914807691405e-06,1.5643933763454223e-06,1.5240730412896534e-06,1.4966032335233096e-06,1.4782610100969896e-06
0.385,2.150228e-06,1.999823838437997e-06,1.8055101878489372e-06,1.6611045658811379e-06,1.571802609652658e-06,1.5189861559905253e-06,1.480624060534135e-06,1.455854303311421e-06
0.39,2.206146e-06,2.046958619621706e-06,1.8389416636195596e-06,1.6811720800871737e-06,1.5793043231395105e-06,1.51377251993855e-06,1.4646369023777904e-06,1.433560215963291e-06
0.395,2.2626779999999998e-06,2.0947251740329653e-06,1.872923682904882e-06,1.7017451981155518e-06,1.5871261822085288e-06,1.5086890992849711e-06,1.4489269835559818e-06,1.4116648141043693e-06
