time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.54,1.787233e-06,1.7176240604369844e-06,1.6088431049056326e-06,1.508820569590228e-06,1.4281095670488696e-06,1.3703606126810343e-06,1.333728280441807e-06,1.3143787604254669e-06
0.545,1.82058e-06,1.7526078102838335e-06,1.6459928490584266e-06,1.5479844387263112e-06,1.4687794396035689e-06,1.41204992419163e-06,1.3763109784506616e-06,1.357407650824817e-06
0.55,1.854101e-06,1.787904760592273e-06,1.683501569375128e-06,1.587468768521278e-06,1.5098533221713554e-06,1.4540906620252623e-06,1.4191731412143688e-06,1.4006797506743534e-06
0.555,1.8878300000000001e-06,1.8234834070995624e-06,1.7213695275731292e-06,1.6272754463721428e-06,1.5513136138566184e-06,1.4964952789926688e-06,1.4623064552813917e-06,1.4441959244335071e-06
0.56,1.921853e-06,1.8592928538198444e-06,1.7595676333445347e-06,1.6673907565522706e-06,1.593116461862855e-06,1.5392505931266897e-06,1.5056836642354375e-06,1.4879339709245966e-06
0.5650000000000001,1.956242e-06,1.8953048096333308e-06,1.7980660529562543e-06,1.7078134249322986e-06,1.6352265945513057e-06,1.5823453213842858e-06,1.5492908284971113e-06,1.5318789167203294e-06
0.5700000000000001,1.990993e-06,1.931517332369094e-06,1.836833741412145e-06,1.7485493243414107e-06,1.6776199408223444e-06,1.62576686493147e-06,1.5931265371912662e-06,1.5760218081935036e-06
0.5750000000000001,2.026072e-06,1.9679970134715235e-06,1.8758914367705458e-06,1.7896547717554354e-06,1.7203344711314717e-06,1.6695492254457899e-06,1.6372491179608712e-06,1.6204083288212657e-06
0.58,2.061512e-06,2.0047200939948194e-06,1.9151688168665124e-06,1.8310828316875297e-06,1.7633212454923743e-06,1.7136249626526759e-06,1.6816245994681995e-06,1.6649898171568514e-06
0.585,2.097324e-06,2.04168775634124e-06,1.9546213465400526e-06,1.8727956295969694e-06,1.806556486640094e-06,1.7579421721129965e-06,1.7262371321134547e-06,1.7097377864164084e-06
0.59,2.133438e-06,2.0789872859117487e-06,1.994300528679177e-06,1.9148327926404656e-06,1.850106284975057e-06,1.8025368198430463e-06,1.771153824230267e-06,1.7547129739533875e-06
0.595,2.169842e-06,2.116615374945111e-06,2.0341918546208504e-06,1.9571484456526954e-06,1.893957307040624e-06,1.8473716819485108e-06,1.8163570022680003e-06,1.7999008181613832e-06
0.6,2.206608e-06,2.1545615736245952e-06,2.074294508205481e-06,1.9996972424365125e-06,1.9380942221091022e-06,1.892420819502788e-06,1.8618245015209737e-06,1.8452930878361998e-06
0.605,2.243768e-06,2.1927908011896227e-06,2.1145891695768477e-06,2.042413220953193e-06,1.9824702648448893e-06,1.9376441286183517e-06,1.9075037862727136e-06,1.8908609800052134e-06
0.61,2.281258e-06,2.2313608920038857e-06,2.1551470035574437e-06,2.0853279752924247e-06,2.0271205295866146e-06,1.9831002149588958e-06,1.9534285254294006e-06,1.9366683616322833e-06
0.615,2.31906e-06,2.2702817339345207e-06,2.195995247372065e-06,2.128438752570745e-06,2.0720300476005447e-06,2.0288095079157246e-06,1.999588777580847e-06,1.9827369236012455e-06
0.62,2.357226e-06,2.3094834233041786e-06,2.237080134747207e-06,2.17167331414582e-06,2.117101528886549e-06,2.0747140104945737e-06,2.045899413886757e-06,2.0290089634992132e-06
0.625,2.395718e-06,2.3489919081768234e-06,2.278431527884644e-06,2.2150568646335082e-06,2.162327326943183e-06,2.120840450161112e-06,2.0923715240105834e-06,2.075513879532461e-06
0.63,2.434492e-06,2.3888770653261376e-06,2.3201202878959906e-06,2.2586650140823392e-06,2.2077495768056794e-06,2.167252659674703e-06,2.139070638251605e-06,2.122323359505101e-06
0.635,2.4736099999999998e-06,2.429033925448188e-06,2.3620454200783484e-06,2.302405066435345e-06,2.253247532644685e-06,2.2138341907559087e-06,2.1859011116234484e-06,2.1693353343569907e-06
0.64,2.513098e-06,2.4695106443003645e-06,2.404249457717252e-06,2.3463315417905357e-06,2.2988558214523184e-06,2.26060634781413e-06,2.232921358074152e-06,2.216591593493649e-06
0.645,2.5530030000000002e-06,2.51034628067159e-06,2.4467620579432533e-06,2.3904868506599185e-06,2.3446063571890464e-06,2.307573901864916e-06,2.2801829128632956e-06,2.2641215366545268e-06
0.65,2.593358e-06,2.551397932674741e-06,2.489422182177243e-06,2.4347219227938468e-06,2.390347413277194e-06,2.3545507960629275e-06,2.3275469699188048e-06,2.3117646018946365e-06
0.655,2.633989e-06,2.5928486662105484e-06,2.5323843212423584e-06,2.4792029108281493e-06,2.436247719671001e-06,2.4016722171418693e-06,2.3751870538805315e-06,2.359678781829064e-06
0.66,2.674819e-06,2.6347029427074934e-06,2.5756500277061754e-06,2.523933298456736e-06,2.4823176488532586e-06,2.4489225548710703e-06,2.4231094486327642e-06,2.4078654691538502e-06
0.665,2.7159770000000003e-06,2.6768349153222457e-06,2.6191145643732747e-06,2.5687997143405063e-06,2.528451715009561e-06,2.4961825781542765e-06,2.4711960265865825e-06,2.4562142533678455e-06
0.67,2.757513e-06,2.7192684755107232e-06,2.662822826568794e-06,2.6138371312561516e-06,2.5746897934746e-06,2.543492625778061e-06,2.5194674233168673e-06,2.504765261549002e-06
0.675,2.799364e-06,2.7619902607463616e-06,2.7067772647950338e-06,2.659041131099644e-06,2.621028330940959e-06,2.5908619261662783e-06,2.56789670538249e-06,2.5535192809790543e-06
0.68,2.8414979999999998e-06,2.805044464173114e-06,2.751036965401252e-06,2.7044671165010473e-06,2.667521069965824e-06,2.638364161258864e-06,2.616512548465124e-06,2.6025354175916408e-06
0.685,2.883989e-06,2.848345532991825e-06,2.795530722477136e-06,2.750042875532711e-06,2.714094097584181e-06,2.6859457382050824e-06,2.665216533780678e-06,2.651742092429084e-06
0.6900000000000001,2.9268840000000003e-06,2.8918885269346995e-06,2.840251249420176e-06,2.7957662881079536e-06,2.7607453493783516e-06,2.7336189728312393e-06,2.7139846997265182e-06,2.7011328801529273e-06
0.6950000000000001,2.9701290000000003e-06,2.935708800313047e-06,2.885214773039282e-06,2.8416647044143547e-06,2.8075062757082854e-06,2.7814192639797366e-06,2.762830731407267e-06,2.7507257672044176e-06
