time,Y_ground_disp,Y_floor_1_abs,Y_floor_2_abs,Y_floor_3_abs,Y_floor_4_abs,Y_floor_5_abs,Y_floor_6_abs,Y_floor_7_abs
0.635,6.366735e-06,6.2597052382343e-06,6.095239787978274e-06,5.955593766998115e-06,5.812599606233229e-06,5.711040813151167e-06,5.663527886086038e-06,5.623349491768054e-06
0.64,6.441703e-06,6.351526059496988e-06,6.192704601023881e-06,6.062714145896832e-06,5.9310229501129934e-06,5.832367159585337e-06,5.789287811134034e-06,5.748423263999457e-06
0.645,6.513661999999999e-06,6.44212262604927e-06,6.292393558839087e-06,6.169064029069219e-06,6.050295861607732e-06,5.9559389077837424e-06,5.914174008346927e-06,5.874844104382719e-06
0.65,6.584847e-06,6.530060650065649e-06,6.39369673253321e-06,6.274591508116888e-06,6.169446435778666e-06,6.081167389805584e-06,6.037780620096043e-06,6.002014793590267e-06
0.655,6.656657e-06,6.614955263007446e-06,6.496075015130827e-06,6.3799752671077325e-06,6.288106600507546e-06,6.207682196188767e-06,6.160522824379111e-06,6.129734956665526e-06
0.66,6.729210000000001e-06,6.69723304740827e-06,6.598859107337808e-06,6.486193351754563e-06,6.406291236557538e-06,6.335096037171402e-06,6.283261773801732e-06,6.257956194293884e-06
0.665,6.802242e-06,6.777622523174577e-06,6.701102144130845e-06,6.594000120632647e-06,6.524083160548323e-06,6.462760287609609e-06,6.406819144755943e-06,6.386489728646364e-06
0.67,6.876086e-06,6.857131934859437e-06,6.802023546211278e-06,6.703973046646905e-06,6.641829284454835e-06,6.5901072104334694e-06,6.53202414711829e-06,6.515270437086159e-06
0.675,6.952071000000001e-06,6.936318088307938e-06,6.900648974897631e-06,6.8158530116722385e-06,6.759529982920858e-06,6.716234216603558e-06,6.659008444367278e-06,6.643847746146654e-06
0.68,7.031053e-06,7.015446846037736e-06,6.99611165398994e-06,6.928722205265873e-06,6.876953277573644e-06,6.8402210221560146e-06,6.787301371952045e-06,6.771613960249843e-06
0.685,7.112135e-06,7.095898531595463e-06,7.089165486913345e-06,7.0425443177293865e-06,6.995028851471278e-06,6.962687968184931e-06,6.917284284463927e-06,6.899299372144665e-06
0.6900000000000001,7.194172000000001e-06,7.178349395256972e-06,7.180561923643082e-06,7.156657472903563e-06,7.114152096697493e-06,7.084184582869605e-06,7.048618275669999e-06,7.027337202099658e-06
0.6950000000000001,7.276658e-06,7.262357471530637e-06,7.270607773074983e-06,7.269574189526396e-06,7.233775954462993e-06,7.204767618020323e-06,7.179998637864119e-06,7.155462635774678e-06
0.7000000000000001,7.35814e-06,7.347609944614421e-06,7.3601622296717e-06,7.380322127749039e-06,7.353565083233536e-06,7.3250470273242e-06,7.3104809375557226e-06,7.283822392046992e-06
0.705,7.435996e-06,7.434270604914707e-06,7.450826646668715e-06,7.488950659011242e-06,7.473785803973441e-06,7.446393688989886e-06,7.440015968071028e-06,7.413276927290758e-06
0.71,7.508804e-06,7.5217715149043215e-06,7.543672729244305e-06,7.595485187085303e-06,7.5942281385113244e-06,7.569642939888773e-06,7.5684581430864295e-06,7.5442087201013e-06
0.715,7.577897999999999e-06,7.60872443299184e-06,7.638887202537763e-06,7.699749117793778e-06,7.714063109163509e-06,7.694746708019123e-06,7.695434260345186e-06,7.676266883179069e-06
0.72,7.645964000000001e-06,7.693496424559753e-06,7.735835635190978e-06,7.80155838568184e-06,7.832129714735212e-06,7.820912444678082e-06,7.820564707853078e-06,7.80856841023794e-06
