time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.675,4.44287e-06,4.020884269424513e-06,3.35866811032305e-06,2.7408175064560924e-06,2.2091928789196387e-06,1.7998823735064476e-06,1.5309653009045157e-06,1.391467206528303e-06
0.68,4.497969e-06,4.076014510432655e-06,3.4059446292435684e-06,2.7847511610574155e-06,2.2525894332884197e-06,1.842810302645743e-06,1.5712003703631566e-06,1.430228760636132e-06
0.685,4.554719e-06,4.131108172212694e-06,3.454226918683771e-06,2.8292304298393005e-06,2.296931898900972e-06,1.886787259721691e-06,1.612530459911753e-06,1.4699536902545586e-06
0.6900000000000001,4.614382e-06,4.185925222860803e-06,3.5033582740704514e-06,2.874102698183543e-06,2.342010299349313e-06,1.931573430455397e-06,1.6547760414752558e-06,1.5104518056369986e-06
0.6950000000000001,4.6774849999999995e-06,4.240767230914344e-06,3.553540911401455e-06,2.919659494446456e-06,2.3880206704521395e-06,1.977350787436191e-06,1.6981686146030277e-06,1.5519519911579485e-06
0.7000000000000001,4.743906e-06,4.295612507040823e-06,3.6044794390695173e-06,2.965770688304228e-06,2.4347072555636288e-06,2.023863415077057e-06,1.7424897249580576e-06,1.5942423856164153e-06
0.705,4.811918e-06,4.3504071394249e-06,3.655708641891214e-06,3.0121897190424383e-06,2.481681346098824e-06,2.0707318707951104e-06,1.7873855095101068e-06,1.636985292818995e-06
0.71,4.877388e-06,4.405938018878204e-06,3.7075889890381606e-06,3.059507931677697e-06,2.529395690784536e-06,2.118421637698964e-06,1.8333368351794407e-06,1.6806870817349776e-06
0.715,4.935836e-06,4.4630508795289305e-06,3.760739515749591e-06,3.1085237529010505e-06,2.5785370994218147e-06,2.1676288798297755e-06,1.8810474681090327e-06,1.7260855103355496e-06
0.72,4.985884e-06,4.5218937359865356e-06,3.815445595753867e-06,3.1595941672335455e-06,2.629394308647655e-06,2.21864201882362e-06,1.9308075685628226e-06,1.773511745208045e-06
